arrival_info,stop_number,stop_name,stop_id,latitude,longitude,direction,route_id,route_name
,24,大同新村,2487400040,25.075184,121.4679157,come,0100001400,14
,25,褒仔寮,2487200120,25.07235,121.468721,come,0100001400,14
,26,穀保家商,2415700620,25.072073,121.4706925,come,0100001400,14
,27,仙公廟,2415700320,25.071403,121.473752,come,0100001400,14
,28,博愛新村,2415700420,25.069419,121.477545,come,0100001400,14
,29,三重商工(中正北路),2416200320,25.06855,121.48052,come,0100001400,14
,30,忠孝三民街口,2416200860,25.066998,121.481324,come,0100001400,14
,31,東海中學,2416100720,25.065398,121.482301,come,0100001400,14
,32,三民街,2416200220,25.063325,121.485128,come,0100001400,14
,33,三重稅捐分處,2410300040,25.060305,121.486632,come,0100001400,14
,34,菜寮(重陽路),2416101240,25.058009,121.486516,come,0100001400,14
,35,菜寮(重新路),2414400620,25.057218,121.487921,come,0100001400,14
,36,捷運菜寮站,2414301020,25.059073,121.4905425,come,0100001400,14
,37,中山藝術公園,2414300120,25.060432,121.4925214,come,0100001400,14
,38,中正南路,2414300240,25.059275,121.4940315,come,0100001400,14
,39,重安街口,2414300840,25.057057,121.4939169,come,0100001400,14
,40,臺北車站(鄭州),1035100420,25.048497,121.5171976,come,0100001400,14
4分鐘,1,行政院,1004100540,25.046484,121.5197596,come,0100001400,14
7分鐘,2,臺北車站(忠孝),1004100761,25.047409,121.5139852,come,0100001400,14
14分鐘,3,重安街口,2414300800,25.056951,121.4941915,come,0100001400,14
進站中,4,中正南路,2414300200,25.059629,121.494168,come,0100001400,14
進站中,5,中山藝術公園,2414300160,25.060541,121.492298,come,0100001400,14
3分鐘,6,捷運菜寮站,2414100860,25.059479,121.490697,come,0100001400,14
5分鐘,7,菜寮(重新路),2414400660,25.057446,121.4878276,come,0100001400,14
6分鐘,8,菜寮(重陽路),2416101200,25.057718,121.4867994,come,0100001400,14
7分鐘,9,三重稅捐分處,2416100200,25.060408,121.4869182,come,0100001400,14
9分鐘,10,三民街,2416200260,25.06343,121.485248,come,0100001400,14
10分鐘,11,東海中學,2416100760,25.065509,121.482592,come,0100001400,14
11分鐘,12,忠孝三民街口,2416100420,25.06698,121.481556,come,0100001400,14
13分鐘,13,三重商工(中正北路),2416200360,25.068996,121.479868,come,0100001400,14
14分鐘,14,博愛新村,2415700460,25.069522,121.4776879,come,0100001400,14
16分鐘,15,仙公廟,2415700360,25.07155,121.4737968,come,0100001400,14
16分鐘,16,穀保家商,2415700660,25.072137,121.47112,come,0100001400,14
進站中,17,褒仔寮,2487200160,25.072575,121.4683812,come,0100001400,14
進站中,18,大同新村,2487400000,25.074202,121.46775,come,0100001400,14
進站中,19,永安里,2475000500,25.077839,121.468953,come,0100001400,14
進站中,20,九芎街口,2475000160,25.078631,121.468493,come,0100001400,14
進站中,21,九芎廟,2475000200,25.079227,121.466562,come,0100001400,14
進站中,22,九芎街,2475000040,25.07899,121.46489,come,0100001400,14
3分鐘,23,延平里,2476400100,25.07973,121.4632078,come,0100001400,14
4分鐘,24,忠義廟,2476300300,25.081292,121.461196,come,0100001400,14
5分鐘,25,長安街一,2476200300,25.08286,121.45954,come,0100001400,14
7分鐘,26,永康公園,2476100000,25.084877,121.4581955,come,0100001400,14
8分鐘,27,成功國小,2476100100,25.086317,121.4575421,come,0100001400,14
8分鐘,28,長安街,2476100200,25.087758,121.4573378,come,0100001400,14
進站中,29,永樂街,2476700020,25.088157,121.458516,come,0100001400,14
進站中,30,永平市場,2476500000,25.090129,121.459668,come,0100001400,14
進站中,31,長榮路,2476500500,25.09233,121.4606387,come,0100001400,14
進站中,32,捷運蘆洲站,2476000540,25.09079,121.465126,come,0100001400,14
3分鐘,33,民族路口,2476000140,25.089515,121.4681391,come,0100001400,14
5分鐘,34,王爺廟口,2475900640,25.08814,121.46664,come,0100001400,14
6分鐘,35,空中大學(中正路),2475900940,25.086711,121.4677982,come,0100001400,14
6分鐘,36,中原公寓,2475800040,25.085747,121.4684977,come,0100001400,14
8分鐘,37,蘆洲國小,2475700540,25.08302,121.470464,come,0100001400,14
9分鐘,38,蘆洲監理站,2475600860,25.081456,121.4714493,come,0100001400,14
11分鐘,39,和平路口,2475600340,25.07953,121.4694739,come,0100001400,14
進站中,40,蘆洲站,2475600620,25.078535,121.4691805,come,0100001400,14
進站中,1,華江站,1037600320,25.032283,121.4889513,go,0100001800,18
進站中,2,人壽一村,1085800020,25.031523,121.4902758,go,0100001800,18
進站中,3,大理高中,1088300000,25.031919,121.491328,go,0100001800,18
進站中,4,華江派出所,1088300100,25.034114,121.4933405,go,0100001800,18
3分鐘,5,龍山國小,1085400000,25.0362,121.4953,go,0100001800,18
6分鐘,6,萬華分局,1085300020,25.038421,121.4979101,go,0100001800,18
7分鐘,7,桂林路,1084800120,25.038354,121.5011027,go,0100001800,18
9分鐘,8,昆明活動中心,1085000100,25.038711,121.5040228,go,0100001800,18
11分鐘,9,內江街,1084500020,25.041538,121.5051324,go,0100001800,18
12分鐘,10,西門市場(漢中),1084600000,25.04202,121.507436,go,0100001800,18
13分鐘,11,寶慶路,1004300220,25.041491,121.509834,go,0100001800,18
15分鐘,12,博愛路,1004500100,25.043262,121.511555,go,0100001800,18
16分鐘,13,臺北郵局,1004300000,25.046765,121.5112936,go,0100001800,18
18分鐘,14,臺北車站(忠孝),1004700421,25.046815,121.5145215,go,0100001800,18
22分鐘,15,臺大醫院,1005500340,25.042497,121.5185042,go,0100001800,18
24分鐘,16,捷運中正紀念堂站(中山),1000100040,25.03643,121.51673,go,0100001800,18
25分鐘,17,捷運中正紀念堂站(勞保局),1006600820,25.033718,121.5173063,go,0100001800,18
28分鐘,18,自來水西分處(寧波),1007500020,25.029828,121.5157,go,0100001800,18
31分鐘,19,聯合醫院婦幼院區一,1007500340,25.029987,121.5180375,go,0100001800,18
32分鐘,20,南昌家具街,1008400140,25.027364,121.520315,go,0100001800,18
36分鐘,21,捷運古亭站(和平),1064300220,25.026787,121.5246159,go,0100001800,18
38分鐘,22,師大,1061000020,25.026535,121.5277715,go,0100001800,18
39分鐘,23,師大綜合大樓,1064400320,25.026362,121.529958,go,0100001800,18
41分鐘,24,溫州街口,1067100420,25.026097,121.5330125,go,0100001800,18
43分鐘,25,大安森林公園,1066200020,25.025735,121.5362358,go,0100001800,18
45分鐘,26,龍門國中(和平),1066200220,25.025407,121.5384921,go,0100001800,18
46分鐘,27,復興南路口,1062200020,25.024914,121.5422397,go,0100001800,18
48分鐘,28,國立臺北教育大學,1067000120,25.024603,121.5453433,go,0100001800,18
進站中,29,臥龍街,1066900020,25.024522,121.547571,go,0100001800,18
進站中,30,和平安和路口,1067500120,25.024272,121.5508618,go,0100001800,18
4分鐘,31,捷運六張犁站(和平),1067400020,25.023243,121.5535345,go,0100001800,18
6分鐘,32,富陽街口,1067400120,25.021034,121.5559108,go,0100001800,18
7分鐘,33,黎忠市場,1067600520,25.01926,121.5578044,go,0100001800,18
8分鐘,34,捷運麟光站,1067600320,25.01825,121.55853,go,0100001800,18
,1,黎忠市場,1105700060,25.019475,121.557953,go,0100001800,18
,2,富陽街口,1105600060,25.021127,121.55616,go,0100001800,18
,3,捷運六張犁站(和平),1067400060,25.022926,121.554225,go,0100001800,18
,4,和平安和路口,1067500161,25.024622,121.5513507,go,0100001800,18
,5,臥龍街,1066900060,25.024707,121.5474978,go,0100001800,18
,6,國立臺北教育大學,1067000160,25.024826,121.5448151,go,0100001800,18
,7,復興南路口,1066400460,25.025103,121.5423761,go,0100001800,18
,8,國北教大實小,1066400160,25.02532,121.54065,go,0100001800,18
,9,龍門國中(和平),1066400660,25.025527,121.5391542,go,0100001800,18
,10,大安森林公園,1066200060,25.025928,121.5363198,go,0100001800,18
,11,溫州街口,1064400460,25.026354,121.5326938,go,0100001800,18
,12,師大綜合大樓,1064400360,25.026622,121.53006,go,0100001800,18
,13,師大,1064400260,25.026738,121.5277134,go,0100001800,18
,14,捷運古亭站(和平),1064300261,25.027172,121.523152,go,0100001800,18
,15,羅斯福潮州街口,1009300500,25.02922,121.52096,go,0100001800,18
,16,捷運中正紀念堂站(羅斯福),1009300100,25.032297,121.518848,go,0100001800,18
,17,一女中(公園),1004800000,25.036828,121.5151365,go,0100001800,18
,18,捷運台大醫院站,1004801100,25.041927,121.5163535,go,0100001800,18
,19,博物館(館前),1004700200,25.044177,121.5150573,go,0100001800,18
,20,臺北車站(開封),1004700560,25.046027,121.513879,go,0100001800,18
,21,重慶南路一段,1000500042,25.044432,121.513114,go,0100001800,18
,22,二二八和平公園,1004500060,25.042368,121.5125439,go,0100001800,18
,23,衡陽路,1000900060,25.04227,121.51021,go,0100001800,18
,24,西門市場(成都),1084400160,25.042689,121.5066535,go,0100001800,18
,25,西寧南路,1084600140,25.03991,121.50604,go,0100001800,18
,26,桂林昆明街口,1084900160,25.0381,121.5043,go,0100001800,18
,27,桂林路,1084800160,25.038472,121.5008151,go,0100001800,18
,28,萬華分局,1085300060,25.03861,121.4980643,go,0100001800,18
,29,龍山國小,1085400040,25.03611,121.49478,go,0100001800,18
,30,華江派出所,1088300140,25.034006,121.493016,go,0100001800,18
,31,力霸社區,1085700070,25.034167,121.490111,go,0100001800,18
,32,華江站,1085800340,25.032439,121.4888933,go,0100001800,18
,1,華江站,1037600320,25.032283,121.4889513,come,0100001800,18
,2,人壽一村,1085800020,25.031523,121.4902758,come,0100001800,18
,3,大理高中,1088300000,25.031919,121.491328,come,0100001800,18
,4,華江派出所,1088300100,25.034114,121.4933405,come,0100001800,18
,5,龍山國小,1085400000,25.0362,121.4953,come,0100001800,18
,6,萬華分局,1085300020,25.038421,121.4979101,come,0100001800,18
,7,桂林路,1084800120,25.038354,121.5011027,come,0100001800,18
,8,昆明活動中心,1085000100,25.038711,121.5040228,come,0100001800,18
,9,內江街,1084500020,25.041538,121.5051324,come,0100001800,18
,10,西門市場(漢中),1084600000,25.04202,121.507436,come,0100001800,18
,11,寶慶路,1004300220,25.041491,121.509834,come,0100001800,18
,12,博愛路,1004500100,25.043262,121.511555,come,0100001800,18
,13,臺北郵局,1004300000,25.046765,121.5112936,come,0100001800,18
,14,臺北車站(忠孝),1004700421,25.046815,121.5145215,come,0100001800,18
,15,臺大醫院,1005500340,25.042497,121.5185042,come,0100001800,18
,16,捷運中正紀念堂站(中山),1000100040,25.03643,121.51673,come,0100001800,18
,17,捷運中正紀念堂站(勞保局),1006600820,25.033718,121.5173063,come,0100001800,18
,18,自來水西分處(寧波),1007500020,25.029828,121.5157,come,0100001800,18
,19,聯合醫院婦幼院區一,1007500340,25.029987,121.5180375,come,0100001800,18
,20,南昌家具街,1008400140,25.027364,121.520315,come,0100001800,18
,21,捷運古亭站(和平),1064300220,25.026787,121.5246159,come,0100001800,18
,22,師大,1061000020,25.026535,121.5277715,come,0100001800,18
,23,師大綜合大樓,1064400320,25.026362,121.529958,come,0100001800,18
,24,溫州街口,1067100420,25.026097,121.5330125,come,0100001800,18
,25,大安森林公園,1066200020,25.025735,121.5362358,come,0100001800,18
,26,龍門國中(和平),1066200220,25.025407,121.5384921,come,0100001800,18
,27,復興南路口,1062200020,25.024914,121.5422397,come,0100001800,18
,28,國立臺北教育大學,1067000120,25.024603,121.5453433,come,0100001800,18
,29,臥龍街,1066900020,25.024522,121.547571,come,0100001800,18
,30,和平安和路口,1067500120,25.024272,121.5508618,come,0100001800,18
,31,捷運六張犁站(和平),1067400020,25.023243,121.5535345,come,0100001800,18
,32,富陽街口,1067400120,25.021034,121.5559108,come,0100001800,18
,33,黎忠市場,1067600520,25.01926,121.5578044,come,0100001800,18
,34,捷運麟光站,1067600320,25.01825,121.55853,come,0100001800,18
9分鐘,1,黎忠市場,1105700060,25.019475,121.557953,come,0100001800,18
10分鐘,2,富陽街口,1105600060,25.021127,121.55616,come,0100001800,18
11分鐘,3,捷運六張犁站(和平),1067400060,25.022926,121.554225,come,0100001800,18
13分鐘,4,和平安和路口,1067500161,25.024622,121.5513507,come,0100001800,18
15分鐘,5,臥龍街,1066900060,25.024707,121.5474978,come,0100001800,18
15分鐘,6,國立臺北教育大學,1067000160,25.024826,121.5448151,come,0100001800,18
17分鐘,7,復興南路口,1066400460,25.025103,121.5423761,come,0100001800,18
18分鐘,8,國北教大實小,1066400160,25.02532,121.54065,come,0100001800,18
18分鐘,9,龍門國中(和平),1066400660,25.025527,121.5391542,come,0100001800,18
20分鐘,10,大安森林公園,1066200060,25.025928,121.5363198,come,0100001800,18
22分鐘,11,溫州街口,1064400460,25.026354,121.5326938,come,0100001800,18
24分鐘,12,師大綜合大樓,1064400360,25.026622,121.53006,come,0100001800,18
進站中,13,師大,1064400260,25.026738,121.5277134,come,0100001800,18
3分鐘,14,捷運古亭站(和平),1064300261,25.027172,121.523152,come,0100001800,18
4分鐘,15,羅斯福潮州街口,1009300500,25.02922,121.52096,come,0100001800,18
5分鐘,16,捷運中正紀念堂站(羅斯福),1009300100,25.032297,121.518848,come,0100001800,18
10分鐘,17,一女中(公園),1004800000,25.036828,121.5151365,come,0100001800,18
11分鐘,18,捷運台大醫院站,1004801100,25.041927,121.5163535,come,0100001800,18
14分鐘,19,博物館(館前),1004700200,25.044177,121.5150573,come,0100001800,18
15分鐘,20,臺北車站(開封),1004700560,25.046027,121.513879,come,0100001800,18
17分鐘,21,重慶南路一段,1000500042,25.044432,121.513114,come,0100001800,18
19分鐘,22,二二八和平公園,1004500060,25.042368,121.5125439,come,0100001800,18
19分鐘,23,衡陽路,1000900060,25.04227,121.51021,come,0100001800,18
21分鐘,24,西門市場(成都),1084400160,25.042689,121.5066535,come,0100001800,18
24分鐘,25,西寧南路,1084600140,25.03991,121.50604,come,0100001800,18
27分鐘,26,桂林昆明街口,1084900160,25.0381,121.5043,come,0100001800,18
28分鐘,27,桂林路,1084800160,25.038472,121.5008151,come,0100001800,18
30分鐘,28,萬華分局,1085300060,25.03861,121.4980643,come,0100001800,18
31分鐘,29,龍山國小,1085400040,25.03611,121.49478,come,0100001800,18
33分鐘,30,華江派出所,1088300140,25.034006,121.493016,come,0100001800,18
34分鐘,31,力霸社區,1085700070,25.034167,121.490111,come,0100001800,18
35分鐘,32,華江站,1085800340,25.032439,121.4888933,come,0100001800,18
尚未發車,1,永春高中,1108000000,25.033446,121.5797804,go,0100002000,20
尚未發車,2,松山商職(松山),1107600100,25.036029,121.578609,go,0100002000,20
尚未發車,3,國業里,1107800360,25.03555,121.57704,go,0100002000,20
尚未發車,4,國稅局宿舍,1108500060,25.034442,121.575497,go,0100002000,20
尚未發車,5,捷運象山站,1107300660,25.033006,121.570056,go,0100002000,20
尚未發車,6,信義松仁路口(松仁),1105800400,25.03369,121.5684464,go,0100002000,20
尚未發車,7,松壽路口,1105100460,25.035881,121.5666401,go,0100002000,20
尚未發車,8,市政府(松壽),1105100360,25.035907,121.5646562,go,0100002000,20
尚未發車,9,世貿中心(基隆路),1105100140,25.033772,121.5597982,go,0100002000,20
尚未發車,10,信義光復路口,1105200260,25.0331,121.55813,go,0100002000,20
尚未發車,11,信義通化街口,1067900460,25.033193,121.5546221,go,0100002000,20
尚未發車,12,捷運信義安和站(信義),1068500360,25.033223,121.552849,go,0100002000,20
尚未發車,13,信義敦化路口,1068500260,25.033377,121.549449,go,0100002000,20
尚未發車,14,信義大安路口,1068400060,25.033383,121.5461666,go,0100002000,20
尚未發車,15,捷運大安站(信義),1068400260,25.033404,121.5438266,go,0100002000,20
進站中,16,師大附中,1065800360,25.033382,121.542275,go,0100002000,20
進站中,17,信義建國路口,1065800160,25.033595,121.538468,go,0100002000,20
3分鐘,18,捷運大安森林公園站,1065600460,25.03355,121.5359159,go,0100002000,20
4分鐘,19,信義新生路口,1065600360,25.033627,121.5331327,go,0100002000,20
5分鐘,20,信義永康街口,1065100260,25.033765,121.5301447,go,0100002000,20
6分鐘,21,捷運東門站,1005700060,25.034232,121.526986,go,0100002000,20
8分鐘,22,信義杭州路口,1004800860,25.035417,121.5246296,go,0100002000,20
10分鐘,23,中正紀念堂,1004800960,25.03739,121.52056,go,0100002000,20
14分鐘,24,捷運台大醫院站,1004801100,25.041927,121.5163535,go,0100002000,20
15分鐘,25,博物館(襄陽),1004600360,25.043453,121.5154942,go,0100002000,20
17分鐘,26,衡陽路口,1004500240,25.042568,121.513172,go,0100002000,20
進站中,27,衡陽路,1004300160,25.0423,121.51088,go,0100002000,20
進站中,28,捷運西門站,1084600340,25.041649,121.5078873,go,0100002000,20
3分鐘,29,小南門,1085000340,25.038008,121.5068125,go,0100002000,20
5分鐘,30,聯合醫院和平院區,1006500140,25.036493,121.5065075,go,0100002000,20
8分鐘,31,大埔街,1086200040,25.032074,121.5044162,go,0100002000,20
9分鐘,32,廈安里,1086100540,25.030562,121.5040856,go,0100002000,20
10分鐘,33,南機場公寓,1088000040,25.028384,121.5054653,go,0100002000,20
11分鐘,34,中華南海路口,1088100040,25.027343,121.5064379,go,0100002000,20
12分鐘,35,國興路口,1088100240,25.025621,121.508316,go,0100002000,20
13分鐘,36,古亭國中,1088200020,25.024664,121.509833,go,0100002000,20
14分鐘,37,萬華醫院,1007200140,25.02391,121.50982,go,0100002000,20
15分鐘,38,青年公園(交通教學區),1088200160,25.02149,121.50643,go,0100002000,20
16分鐘,39,青年公園(馬場町),1088200200,25.02023,121.5039,go,0100002000,20
18分鐘,40,青年社宅,1087600300,25.021587,121.502643,go,0100002000,20
19分鐘,41,青年路,1087500000,25.023084,121.5027448,go,0100002000,20
20分鐘,42,中正新城,1087600000,25.024797,121.5032962,go,0100002000,20
進站中,43,青年社區,1087600200,25.025478,121.504647,go,0100002000,20
進站中,44,青年公園(青年),1087600100,25.025964,121.5062868,go,0100002000,20
進站中,45,青年公園(國興),1088200340,25.0253,121.50712,go,0100002000,20
,1,國興路口一,1088100300,25.024585,121.5088101,go,0100002000,20
,2,國興路口,1006700300,25.025757,121.508379,go,0100002000,20
,3,中華南海路口,1006700100,25.027236,121.5066611,go,0100002000,20
,4,南機場公寓,1006900000,25.028591,121.5054077,go,0100002000,20
,5,廈安里,1006800300,25.030697,121.5041681,go,0100002000,20
,6,大埔街,1006800000,25.032684,121.504945,go,0100002000,20
,7,聯合醫院和平院區,1006500101,25.0357,121.506607,go,0100002000,20
,8,小南門,1004200000,25.038213,121.5073666,go,0100002000,20
,9,捷運西門站,1004200400,25.040946,121.5082192,go,0100002000,20
,10,寶慶路,1004300220,25.041491,121.509834,go,0100002000,20
,11,衡陽路口,1004500200,25.042018,121.5132,go,0100002000,20
,12,博物館(襄陽),1004600220,25.043339,121.5157262,go,0100002000,20
,13,捷運台大醫院站,1004600040,25.041935,121.5161481,go,0100002000,20
,14,中正紀念堂,1004800920,25.037153,121.520771,go,0100002000,20
,15,信義杭州路口,1004800820,25.0357,121.5238361,go,0100002000,20
,16,捷運東門站,1064100120,25.034134,121.5269937,go,0100002000,20
,17,信義永康街口(捷運東門站),1065000320,25.033693,121.529727,go,0100002000,20
,18,信義新生路口,1006100020,25.03353,121.5323283,go,0100002000,20
,19,捷運大安森林公園站,1065600420,25.033496,121.5356316,go,0100002000,20
,20,信義建國路口,1065800120,25.033441,121.539045,go,0100002000,20
,21,捷運大安站(信義),1065800420,25.033323,121.5432319,go,0100002000,20
,22,信義大安路口,1068300220,25.0332,121.5456,go,0100002000,20
,23,信義敦化路口,1068100120,25.033262,121.548298,go,0100002000,20
,24,捷運信義安和站(信義),1068500320,25.033142,121.551229,go,0100002000,20
,25,信義通化街口,1067900420,25.033087,121.5539941,go,0100002000,20
,26,信義光復路口,1067900320,25.03311,121.55687,go,0100002000,20
,27,世貿中心(基隆路),1105100100,25.033677,121.5601565,go,0100002000,20
,28,市政府(松壽),1105100320,25.035836,121.5648932,go,0100002000,20
,29,松壽路口,1105100420,25.035784,121.5674077,go,0100002000,20
,30,信義松仁路口(松仁),1105800440,25.034535,121.568236,go,0100002000,20
,31,捷運象山站,1104700720,25.032648,121.568984,go,0100002000,20
,32,國稅局宿舍,1108500020,25.03433,121.575678,go,0100002000,20
,33,松山商職(福德),1107700520,25.036219,121.5787474,go,0100002000,20
,34,永春高中,1108000040,25.033484,121.5796725,go,0100002000,20
,1,永春高中,1108000000,25.033446,121.5797804,come,0100002000,20
,2,松山商職(松山),1107600100,25.036029,121.578609,come,0100002000,20
,3,國業里,1107800360,25.03555,121.57704,come,0100002000,20
,4,國稅局宿舍,1108500060,25.034442,121.575497,come,0100002000,20
,5,捷運象山站,1107300660,25.033006,121.570056,come,0100002000,20
,6,信義松仁路口(松仁),1105800400,25.03369,121.5684464,come,0100002000,20
,7,松壽路口,1105100460,25.035881,121.5666401,come,0100002000,20
,8,市政府(松壽),1105100360,25.035907,121.5646562,come,0100002000,20
,9,世貿中心(基隆路),1105100140,25.033772,121.5597982,come,0100002000,20
,10,信義光復路口,1105200260,25.0331,121.55813,come,0100002000,20
,11,信義通化街口,1067900460,25.033193,121.5546221,come,0100002000,20
,12,捷運信義安和站(信義),1068500360,25.033223,121.552849,come,0100002000,20
,13,信義敦化路口,1068500260,25.033377,121.549449,come,0100002000,20
,14,信義大安路口,1068400060,25.033383,121.5461666,come,0100002000,20
,15,捷運大安站(信義),1068400260,25.033404,121.5438266,come,0100002000,20
,16,師大附中,1065800360,25.033382,121.542275,come,0100002000,20
,17,信義建國路口,1065800160,25.033595,121.538468,come,0100002000,20
,18,捷運大安森林公園站,1065600460,25.03355,121.5359159,come,0100002000,20
,19,信義新生路口,1065600360,25.033627,121.5331327,come,0100002000,20
,20,信義永康街口,1065100260,25.033765,121.5301447,come,0100002000,20
,21,捷運東門站,1005700060,25.034232,121.526986,come,0100002000,20
,22,信義杭州路口,1004800860,25.035417,121.5246296,come,0100002000,20
,23,中正紀念堂,1004800960,25.03739,121.52056,come,0100002000,20
,24,捷運台大醫院站,1004801100,25.041927,121.5163535,come,0100002000,20
,25,博物館(襄陽),1004600360,25.043453,121.5154942,come,0100002000,20
,26,衡陽路口,1004500240,25.042568,121.513172,come,0100002000,20
,27,衡陽路,1004300160,25.0423,121.51088,come,0100002000,20
,28,捷運西門站,1084600340,25.041649,121.5078873,come,0100002000,20
,29,小南門,1085000340,25.038008,121.5068125,come,0100002000,20
,30,聯合醫院和平院區,1006500140,25.036493,121.5065075,come,0100002000,20
,31,大埔街,1086200040,25.032074,121.5044162,come,0100002000,20
,32,廈安里,1086100540,25.030562,121.5040856,come,0100002000,20
,33,南機場公寓,1088000040,25.028384,121.5054653,come,0100002000,20
,34,中華南海路口,1088100040,25.027343,121.5064379,come,0100002000,20
,35,國興路口,1088100240,25.025621,121.508316,come,0100002000,20
,36,古亭國中,1088200020,25.024664,121.509833,come,0100002000,20
,37,萬華醫院,1007200140,25.02391,121.50982,come,0100002000,20
,38,青年公園(交通教學區),1088200160,25.02149,121.50643,come,0100002000,20
,39,青年公園(馬場町),1088200200,25.02023,121.5039,come,0100002000,20
,40,青年社宅,1087600300,25.021587,121.502643,come,0100002000,20
,41,青年路,1087500000,25.023084,121.5027448,come,0100002000,20
,42,中正新城,1087600000,25.024797,121.5032962,come,0100002000,20
,43,青年社區,1087600200,25.025478,121.504647,come,0100002000,20
,44,青年公園(青年),1087600100,25.025964,121.5062868,come,0100002000,20
,45,青年公園(國興),1088200340,25.0253,121.50712,come,0100002000,20
進站中,1,國興路口一,1088100300,25.024585,121.5088101,come,0100002000,20
3分鐘,2,國興路口,1006700300,25.025757,121.508379,come,0100002000,20
進站中,3,中華南海路口,1006700100,25.027236,121.5066611,come,0100002000,20
進站中,4,南機場公寓,1006900000,25.028591,121.5054077,come,0100002000,20
進站中,5,廈安里,1006800300,25.030697,121.5041681,come,0100002000,20
進站中,6,大埔街,1006800000,25.032684,121.504945,come,0100002000,20
4分鐘,7,聯合醫院和平院區,1006500101,25.0357,121.506607,come,0100002000,20
6分鐘,8,小南門,1004200000,25.038213,121.5073666,come,0100002000,20
7分鐘,9,捷運西門站,1004200400,25.040946,121.5082192,come,0100002000,20
10分鐘,10,寶慶路,1004300220,25.041491,121.509834,come,0100002000,20
13分鐘,11,衡陽路口,1004500200,25.042018,121.5132,come,0100002000,20
14分鐘,12,博物館(襄陽),1004600220,25.043339,121.5157262,come,0100002000,20
16分鐘,13,捷運台大醫院站,1004600040,25.041935,121.5161481,come,0100002000,20
20分鐘,14,中正紀念堂,1004800920,25.037153,121.520771,come,0100002000,20
21分鐘,15,信義杭州路口,1004800820,25.0357,121.5238361,come,0100002000,20
23分鐘,16,捷運東門站,1064100120,25.034134,121.5269937,come,0100002000,20
24分鐘,17,信義永康街口(捷運東門站),1065000320,25.033693,121.529727,come,0100002000,20
25分鐘,18,信義新生路口,1006100020,25.03353,121.5323283,come,0100002000,20
26分鐘,19,捷運大安森林公園站,1065600420,25.033496,121.5356316,come,0100002000,20
進站中,20,信義建國路口,1065800120,25.033441,121.539045,come,0100002000,20
進站中,21,捷運大安站(信義),1065800420,25.033323,121.5432319,come,0100002000,20
3分鐘,22,信義大安路口,1068300220,25.0332,121.5456,come,0100002000,20
4分鐘,23,信義敦化路口,1068100120,25.033262,121.548298,come,0100002000,20
6分鐘,24,捷運信義安和站(信義),1068500320,25.033142,121.551229,come,0100002000,20
7分鐘,25,信義通化街口,1067900420,25.033087,121.5539941,come,0100002000,20
8分鐘,26,信義光復路口,1067900320,25.03311,121.55687,come,0100002000,20
11分鐘,27,世貿中心(基隆路),1105100100,25.033677,121.5601565,come,0100002000,20
進站中,28,市政府(松壽),1105100320,25.035836,121.5648932,come,0100002000,20
進站中,29,松壽路口,1105100420,25.035784,121.5674077,come,0100002000,20
進站中,30,信義松仁路口(松仁),1105800440,25.034535,121.568236,come,0100002000,20
5分鐘,31,捷運象山站,1104700720,25.032648,121.568984,come,0100002000,20
8分鐘,32,國稅局宿舍,1108500020,25.03433,121.575678,come,0100002000,20
9分鐘,33,松山商職(福德),1107700520,25.036219,121.5787474,come,0100002000,20
10分鐘,34,永春高中,1108000040,25.033484,121.5796725,come,0100002000,20
末班已過,1,捷運圓山站,1036700500,25.069744,121.520216,go,0100002100,21
末班已過,2,臺北市立美術館,1046100200,25.072224,121.5240266,go,0100002100,21
末班已過,3,圓山大飯店,1046201620,25.07727,121.5281673,go,0100002100,21
末班已過,4,中央電台,1046200420,25.077925,121.5300006,go,0100002100,21
末班已過,5,忠烈祠,1046200520,25.078004,121.5319142,go,0100002100,21
末班已過,6,經國七海文化園區,1046200020,25.077782,121.535397,go,0100002100,21
末班已過,7,堤頂大道口,1046201500,25.07839,121.56405,go,0100002100,21
末班已過,8,基湖站,1149200300,25.0801,121.56489,go,0100002100,21
末班已過,9,基湖路口,1149200520,25.08025,121.5662362,go,0100002100,21
末班已過,10,仁寶大樓,1149200020,25.079213,121.5684974,go,0100002100,21
末班已過,11,瑞光路393巷,1149200200,25.07768,121.57298,go,0100002100,21
末班已過,12,捷運港墘站(內湖高工),1144400220,25.080149,121.5746181,go,0100002100,21
末班已過,13,西湖圖書館(湖光教會),1144700021,25.078956,121.57768,go,0100002100,21
末班已過,14,內湖國小,1146400020,25.07929,121.5812755,go,0100002100,21
末班已過,15,達人高中(臺灣戲曲學院),1146400620,25.08114,121.5868,go,0100002100,21
末班已過,16,內湖派出所,1144900020,25.081788,121.5894925,go,0100002100,21
,1,成功路三段,1146000260,25.079854,121.589838,go,0100002100,21
,2,內湖高中,1147500060,25.079013,121.5883097,go,0100002100,21
,3,捷運文德站(碧湖公園),1147500260,25.078585,121.584249,go,0100002100,21
,4,湖光國宅,1147300060,25.07859,121.58078,go,0100002100,21
,5,西湖圖書館(湖光教會),1144700061,25.07889,121.578499,go,0100002100,21
,6,港墘派出所,1144800240,25.078636,121.57619,go,0100002100,21
,7,瑞光港墘路口,1149200760,25.077273,121.573134,go,0100002100,21
,8,仁寶大樓,1149200060,25.079478,121.568256,go,0100002100,21
