go_stop_number	go_stop_name	go_stop_id	go_latitude	go_longitude	come_stop_number	come_stop_name	come_stop_id	come_latitude	come_longitude		
0東	0100000A00										
31	長庚醫院	1050800000	25.05656	121.54929	31	長庚醫院	1050800000	25.05656	121.54929		
31	國興社區	1087700000	25.023497	121.5084584	31	國興社區	1087700000	25.023497	121.5084584		
32	青年公園(國興)	1088100100	25.024607	121.507953	32	青年公園(國興)	1088100100	25.024607	121.507953		
32	公教住宅	1057400020	25.057928	121.5525641	32	公教住宅	1057400020	25.057928	121.5525641		
33	青年公園(青年)	1087600140	25.025963	121.5060238	33	青年公園(青年)	1087600140	25.025963	121.5060238		
33	介壽國中	1057200020	25.058238	121.5557293	33	介壽國中	1057200020	25.058238	121.5557293		
34	青年社區	1087600240	25.025473	121.504417	34	青年社區	1087600240	25.025473	121.504417		
34	聯合二村	1057600220	25.058501	121.5592167	34	聯合二村	1057600220	25.058501	121.5592167		
35	中正新城	1087600040	25.0248	121.5031839	35	中正新城	1087600040	25.0248	121.5031839		
35	民生社區活動中心	1057300020	25.05864	121.560927	35	民生社區活動中心	1057300020	25.05864	121.560927		
36	青年路	1087500040	25.022481	121.502584	36	青年路	1087500040	25.022481	121.502584		
36	廣合新村	1058800100	25.06067	121.56339	36	廣合新村	1058800100	25.06067	121.56339		
37	三民國小	1059200020	25.06283	121.56362	37	三民國小	1059200020	25.06283	121.56362		
37	青年路派出所	1087400060	25.022046	121.5020378	37	青年路派出所	1087400060	25.022046	121.5020378		
38	新益里	1059200140	25.062286	121.566155	38	新益里	1059200140	25.062286	121.566155		
38	光仁國小	1087300060	25.021416	121.5006187	38	光仁國小	1087300060	25.021416	121.5006187		
39	果菜市場	1087200041	25.01942	121.497234	39	果菜市場	1087200041	25.01942	121.497234		
4	青年路派出所	1086000120	25.021996	121.5021881	4	青年路派出所	1086000120	25.021996	121.5021881		
4	聯合二村	1057600260	25.058624	121.5589234	4	聯合二村	1057600260	25.058624	121.5589234		
40	華中河濱公園	1087200140	25.01714	121.49565	40	華中河濱公園	1087200140	25.01714	121.49565		
5	青年路	1087500000	25.023084	121.5027448	5	青年路	1087500000	25.023084	121.5027448		
5	介壽國中	1057200060	25.058415	121.5560444	5	介壽國中	1057200060	25.058415	121.5560444		
6	中正新城	1087600000	25.024797	121.5032962	6	中正新城	1087600000	25.024797	121.5032962		
6	公教住宅	1057400060	25.058131	121.5526273	6	公教住宅	1057400060	25.058131	121.5526273		
7	民生敦化路口	1054600060	25.057851	121.5468517	7	民生敦化路口	1054600060	25.057851	121.5468517		
7	青年社區	1087600200	25.025478	121.504647	7	青年社區	1087600200	25.025478	121.504647		
8	興安華城	1048000340	25.05685	121.5439555	8	興安華城	1048000340	25.05685	121.5439555		
8	青年公園(青年)	1087600100	25.025964	121.5062868	8	青年公園(青年)	1087600100	25.025964	121.5062868		
9	長春市場	1047900160	25.054803	121.5416683	9	長春市場	1047900160	25.054803	121.5416683		
9	青年公園(國興)	1088200340	25.0253	121.50712	9	青年公園(國興)	1088200340	25.0253	121.50712		
											
14	100001400										
1	蘆洲站	2475600620	25.078535	121.4691805	1	蘆洲站	2475600620	25.078535	121.4691805		
1	行政院	1004100540	25.046484	121.5197596	1	行政院	1004100540	25.046484	121.5197596		
10	三民街	2416200260	25.06343	121.485248	10	三民街	2416200260	25.06343	121.485248		
10	捷運蘆洲站	2476000500	25.091486	121.4638568	10	捷運蘆洲站	2476000500	25.091486	121.4638568		
11	長榮路	2476500540	25.092312	121.4603296	11	長榮路	2476500540	25.092312	121.4603296		
11	東海中學	2416100760	25.065509	121.482592	11	東海中學	2416100760	25.065509	121.482592		
12	忠孝三民街口	2416100420	25.06698	121.481556	12	忠孝三民街口	2416100420	25.06698	121.481556		
12	永平市場	2476500040	25.090164	121.459433	12	永平市場	2476500040	25.090164	121.459433		
13	三重商工(中正北路)	2416200360	25.068996	121.479868	13	三重商工(中正北路)	2416200360	25.068996	121.479868		
13	永樂街	2476700060	25.088362	121.458711	13	永樂街	2476700060	25.088362	121.458711		
14	長安街	2476100240	25.087981	121.4572506	14	長安街	2476100240	25.087981	121.4572506		
14	博愛新村	2415700460	25.069522	121.4776879	14	博愛新村	2415700460	25.069522	121.4776879		
15	成功國小	2476100140	25.08625	121.4573852	15	成功國小	2476100140	25.08625	121.4573852		
15	仙公廟	2415700360	25.07155	121.4737968	15	仙公廟	2415700360	25.07155	121.4737968		
16	永康公園	2476100040	25.084758	121.458052	16	永康公園	2476100040	25.084758	121.458052		
16	穀保家商	2415700660	25.072137	121.47112	16	穀保家商	2415700660	25.072137	121.47112		
17	褒仔寮	2487200160	25.072575	121.4683812	17	褒仔寮	2487200160	25.072575	121.4683812		
17	長安街一	2476300640	25.082792	121.4593921	17	長安街一	2476300640	25.082792	121.4593921		
18	大同新村	2487400000	25.074202	121.46775	18	大同新村	2487400000	25.074202	121.46775		
18	忠義廟	2476300340	25.081153	121.4611032	18	忠義廟	2476300340	25.081153	121.4611032		
19	永安里	2475000500	25.077839	121.468953	19	永安里	2475000500	25.077839	121.468953		
19	延平里	2476400140	25.079614	121.4631595	19	延平里	2476400140	25.079614	121.4631595		
2	臺北車站(忠孝)	1004100761	25.047409	121.5139852	2	臺北車站(忠孝)	1004100761	25.047409	121.5139852		
2	和平路口	2475600300	25.079471	121.469744	2	和平路口	2475600300	25.079471	121.469744		
20	九芎街口	2475000160	25.078631	121.468493	20	九芎街口	2475000160	25.078631	121.468493		
20	九芎街	2475000000	25.07935	121.465375	20	九芎街	2475000000	25.07935	121.465375		
21	九芎廟	2475000240	25.078995	121.4665749	21	九芎廟	2475000240	25.078995	121.4665749		
21	九芎廟	2475000200	25.079227	121.466562	21	九芎廟	2475000200	25.079227	121.466562		
22	九芎街口	2475000120	25.07848	121.46855	22	九芎街口	2475000120	25.07848	121.46855		
22	九芎街	2475000040	25.07899	121.46489	22	九芎街	2475000040	25.07899	121.46489		
23	永安里	2475000540	25.077997	121.468829	23	永安里	2475000540	25.077997	121.468829		
23	延平里	2476400100	25.07973	121.4632078	23	延平里	2476400100	25.07973	121.4632078		
24	大同新村	2487400040	25.075184	121.4679157	24	大同新村	2487400040	25.075184	121.4679157		
24	忠義廟	2476300300	25.081292	121.461196	24	忠義廟	2476300300	25.081292	121.461196		
25	褒仔寮	2487200120	25.07235	121.468721	25	褒仔寮	2487200120	25.07235	121.468721		
25	長安街一	2476200300	25.08286	121.45954	25	長安街一	2476200300	25.08286	121.45954		
26	穀保家商	2415700620	25.072073	121.4706925	26	穀保家商	2415700620	25.072073	121.4706925		
26	永康公園	2476100000	25.084877	121.4581955	26	永康公園	2476100000	25.084877	121.4581955		
27	成功國小	2476100100	25.086317	121.4575421	27	成功國小	2476100100	25.086317	121.4575421		
27	仙公廟	2415700320	25.071403	121.473752	27	仙公廟	2415700320	25.071403	121.473752		
28	長安街	2476100200	25.087758	121.4573378	28	長安街	2476100200	25.087758	121.4573378		
28	博愛新村	2415700420	25.069419	121.477545	28	博愛新村	2415700420	25.069419	121.477545		
29	永樂街	2476700020	25.088157	121.458516	29	永樂街	2476700020	25.088157	121.458516		
29	三重商工(中正北路)	2416200320	25.06855	121.48052	29	三重商工(中正北路)	2416200320	25.06855	121.48052		
3	重安街口	2414300800	25.056951	121.4941915	3	重安街口	2414300800	25.056951	121.4941915		
3	蘆洲監理站(中正路)	2475600800	25.081845	121.4716472	3	蘆洲監理站(中正路)	2475600800	25.081845	121.4716472		
30	永平市場	2476500000	25.090129	121.459668	30	永平市場	2476500000	25.090129	121.459668		
30	忠孝三民街口	2416200860	25.066998	121.481324	30	忠孝三民街口	2416200860	25.066998	121.481324		
31	長榮路	2476500500	25.09233	121.4606387	31	長榮路	2476500500	25.09233	121.4606387		
31	東海中學	2416100720	25.065398	121.482301	31	東海中學	2416100720	25.065398	121.482301		
32	三民街	2416200220	25.063325	121.485128	32	三民街	2416200220	25.063325	121.485128		
32	捷運蘆洲站	2476000540	25.09079	121.465126	32	捷運蘆洲站	2476000540	25.09079	121.465126		
33	民族路口	2476000140	25.089515	121.4681391	33	民族路口	2476000140	25.089515	121.4681391		
33	三重稅捐分處	2410300040	25.060305	121.486632	33	三重稅捐分處	2410300040	25.060305	121.486632		
34	王爺廟口	2475900640	25.08814	121.46664	34	王爺廟口	2475900640	25.08814	121.46664		
34	菜寮(重陽路)	2416101240	25.058009	121.486516	34	菜寮(重陽路)	2416101240	25.058009	121.486516		
35	菜寮(重新路)	2414400620	25.057218	121.487921	35	菜寮(重新路)	2414400620	25.057218	121.487921		
35	空中大學(中正路)	2475900940	25.086711	121.4677982	35	空中大學(中正路)	2475900940	25.086711	121.4677982		
36	捷運菜寮站	2414301020	25.059073	121.4905425	36	捷運菜寮站	2414301020	25.059073	121.4905425		
36	中原公寓	2475800040	25.085747	121.4684977	36	中原公寓	2475800040	25.085747	121.4684977		
37	中山藝術公園	2414300120	25.060432	121.4925214	37	中山藝術公園	2414300120	25.060432	121.4925214		
37	蘆洲國小	2475700540	25.08302	121.470464	37	蘆洲國小	2475700540	25.08302	121.470464		
38	中正南路	2414300240	25.059275	121.4940315	38	中正南路	2414300240	25.059275	121.4940315		
38	蘆洲監理站	2475600860	25.081456	121.4714493	38	蘆洲監理站	2475600860	25.081456	121.4714493		
39	和平路口	2475600340	25.07953	121.4694739	39	和平路口	2475600340	25.07953	121.4694739		
39	重安街口	2414300840	25.057057	121.4939169	39	重安街口	2414300840	25.057057	121.4939169		
4	蘆洲國小	2475700500	25.0833	121.4703582	4	蘆洲國小	2475700500	25.0833	121.4703582		
4	中正南路	2414300200	25.059629	121.494168	4	中正南路	2414300200	25.059629	121.494168		
40	臺北車站(鄭州)	1035100420	25.048497	121.5171976	40	臺北車站(鄭州)	1035100420	25.048497	121.5171976		
40	蘆洲站	2475600620	25.078535	121.4691805	40	蘆洲站	2475600620	25.078535	121.4691805		
5	中山藝術公園	2414300160	25.060541	121.492298	5	中山藝術公園	2414300160	25.060541	121.492298		
5	中原公寓	2475800000	25.085252	121.469088	5	中原公寓	2475800000	25.085252	121.469088		
6	捷運菜寮站	2414100860	25.059479	121.490697	6	捷運菜寮站	2414100860	25.059479	121.490697		
6	空中大學(中正路)	2475900900	25.087176	121.467676	6	空中大學(中正路)	2475900900	25.087176	121.467676		
7	菜寮(重新路)	2414400660	25.057446	121.4878276	7	菜寮(重新路)	2414400660	25.057446	121.4878276		
7	王爺廟口	2475900600	25.08809	121.466902	7	王爺廟口	2475900600	25.08809	121.466902		
8	菜寮(重陽路)	2416101200	25.057718	121.4867994	8	菜寮(重陽路)	2416101200	25.057718	121.4867994		
8	民族路口	2476000100	25.090065	121.467789	8	民族路口	2476000100	25.090065	121.467789		
9	捷運蘆洲站	2476000501	25.091246	121.4647878	9	捷運蘆洲站	2476000501	25.091246	121.4647878		
9	三重稅捐分處	2416100200	25.060408	121.4869182	9	三重稅捐分處	2416100200	25.060408	121.4869182		
											
18	100001800										
1	華江站	1037600320	25.032283	121.4889513	1	華江站	1037600320	25.032283	121.4889513		
1	黎忠市場	1105700060	25.019475	121.557953	1	黎忠市場	1105700060	25.019475	121.557953		
10	大安森林公園	1066200060	25.025928	121.5363198	10	大安森林公園	1066200060	25.025928	121.5363198		
10	西門市場(漢中)	1084600000	25.04202	121.507436	10	西門市場(漢中)	1084600000	25.04202	121.507436		
11	溫州街口	1064400460	25.026354	121.5326938	11	溫州街口	1064400460	25.026354	121.5326938		
11	寶慶路	1004300220	25.041491	121.509834	11	寶慶路	1004300220	25.041491	121.509834		
12	師大綜合大樓	1064400360	25.026622	121.53006	12	師大綜合大樓	1064400360	25.026622	121.53006		
12	博愛路	1004500100	25.043262	121.511555	12	博愛路	1004500100	25.043262	121.511555		
13	師大	1064400260	25.026738	121.5277134	13	師大	1064400260	25.026738	121.5277134		
13	臺北郵局	1004300000	25.046765	121.5112936	13	臺北郵局	1004300000	25.046765	121.5112936		
14	捷運古亭站(和平)	1064300261	25.027172	121.523152	14	捷運古亭站(和平)	1064300261	25.027172	121.523152		
14	臺北車站(忠孝)	1004700421	25.046815	121.5145215	14	臺北車站(忠孝)	1004700421	25.046815	121.5145215		
15	羅斯福潮州街口	1009300500	25.02922	121.52096	15	羅斯福潮州街口	1009300500	25.02922	121.52096		
15	臺大醫院	1005500340	25.042497	121.5185042	15	臺大醫院	1005500340	25.042497	121.5185042		
16	捷運中正紀念堂站(中山)	1000100040	25.03643	121.51673	16	捷運中正紀念堂站(中山)	1000100040	25.03643	121.51673		
16	捷運中正紀念堂站(羅斯福)	1009300100	25.032297	121.518848	16	捷運中正紀念堂站(羅斯福)	1009300100	25.032297	121.518848		
17	捷運中正紀念堂站(勞保局)	1006600820	25.033718	121.5173063	17	捷運中正紀念堂站(勞保局)	1006600820	25.033718	121.5173063		
17	一女中(公園)	1004800000	25.036828	121.5151365	17	一女中(公園)	1004800000	25.036828	121.5151365		
18	自來水西分處(寧波)	1007500020	25.029828	121.5157	18	自來水西分處(寧波)	1007500020	25.029828	121.5157		
18	捷運台大醫院站	1004801100	25.041927	121.5163535	18	捷運台大醫院站	1004801100	25.041927	121.5163535		
19	聯合醫院婦幼院區一	1007500340	25.029987	121.5180375	19	聯合醫院婦幼院區一	1007500340	25.029987	121.5180375		
19	博物館(館前)	1004700200	25.044177	121.5150573	19	博物館(館前)	1004700200	25.044177	121.5150573		
2	富陽街口	1105600060	25.021127	121.55616	2	富陽街口	1105600060	25.021127	121.55616		
2	人壽一村	1085800020	25.031523	121.4902758	2	人壽一村	1085800020	25.031523	121.4902758		
20	南昌家具街	1008400140	25.027364	121.520315	20	南昌家具街	1008400140	25.027364	121.520315		
20	臺北車站(開封)	1004700560	25.046027	121.513879	20	臺北車站(開封)	1004700560	25.046027	121.513879		
21	捷運古亭站(和平)	1064300220	25.026787	121.5246159	21	捷運古亭站(和平)	1064300220	25.026787	121.5246159		
21	重慶南路一段	1000500042	25.044432	121.513114	21	重慶南路一段	1000500042	25.044432	121.513114		
22	師大	1061000020	25.026535	121.5277715	22	師大	1061000020	25.026535	121.5277715		
22	二二八和平公園	1004500060	25.042368	121.5125439	22	二二八和平公園	1004500060	25.042368	121.5125439		
23	師大綜合大樓	1064400320	25.026362	121.529958	23	師大綜合大樓	1064400320	25.026362	121.529958		
23	衡陽路	1000900060	25.04227	121.51021	23	衡陽路	1000900060	25.04227	121.51021		
24	西門市場(成都)	1084400160	25.042689	121.5066535	24	西門市場(成都)	1084400160	25.042689	121.5066535		
24	溫州街口	1067100420	25.026097	121.5330125	24	溫州街口	1067100420	25.026097	121.5330125		
25	大安森林公園	1066200020	25.025735	121.5362358	25	大安森林公園	1066200020	25.025735	121.5362358		
25	西寧南路	1084600140	25.03991	121.50604	25	西寧南路	1084600140	25.03991	121.50604		
26	龍門國中(和平)	1066200220	25.025407	121.5384921	26	龍門國中(和平)	1066200220	25.025407	121.5384921		
26	桂林昆明街口	1084900160	25.0381	121.5043	26	桂林昆明街口	1084900160	25.0381	121.5043		
27	復興南路口	1062200020	25.024914	121.5422397	27	復興南路口	1062200020	25.024914	121.5422397		
27	桂林路	1084800160	25.038472	121.5008151	27	桂林路	1084800160	25.038472	121.5008151		
28	國立臺北教育大學	1067000120	25.024603	121.5453433	28	國立臺北教育大學	1067000120	25.024603	121.5453433		
28	萬華分局	1085300060	25.03861	121.4980643	28	萬華分局	1085300060	25.03861	121.4980643		
29	臥龍街	1066900020	25.024522	121.547571	29	臥龍街	1066900020	25.024522	121.547571		
29	龍山國小	1085400040	25.03611	121.49478	29	龍山國小	1085400040	25.03611	121.49478		
3	捷運六張犁站(和平)	1067400060	25.022926	121.554225	3	捷運六張犁站(和平)	1067400060	25.022926	121.554225		
3	大理高中	1088300000	25.031919	121.491328	3	大理高中	1088300000	25.031919	121.491328		
30	和平安和路口	1067500120	25.024272	121.5508618	30	和平安和路口	1067500120	25.024272	121.5508618		
30	華江派出所	1088300140	25.034006	121.493016	30	華江派出所	1088300140	25.034006	121.493016		
31	捷運六張犁站(和平)	1067400020	25.023243	121.5535345	31	捷運六張犁站(和平)	1067400020	25.023243	121.5535345		
31	力霸社區	1085700070	25.034167	121.490111	31	力霸社區	1085700070	25.034167	121.490111		
32	華江站	1085800340	25.032439	121.4888933	32	華江站	1085800340	25.032439	121.4888933		
32	富陽街口	1067400120	25.021034	121.5559108	32	富陽街口	1067400120	25.021034	121.5559108		
33	黎忠市場	1067600520	25.01926	121.5578044	33	黎忠市場	1067600520	25.01926	121.5578044		
34	捷運麟光站	1067600320	25.01825	121.55853	34	捷運麟光站	1067600320	25.01825	121.55853		
4	和平安和路口	1067500161	25.024622	121.5513507	4	和平安和路口	1067500161	25.024622	121.5513507		
4	華江派出所	1088300100	25.034114	121.4933405	4	華江派出所	1088300100	25.034114	121.4933405		
5	臥龍街	1066900060	25.024707	121.5474978	5	臥龍街	1066900060	25.024707	121.5474978		
5	龍山國小	1085400000	25.0362	121.4953	5	龍山國小	1085400000	25.0362	121.4953		
6	國立臺北教育大學	1067000160	25.024826	121.5448151	6	國立臺北教育大學	1067000160	25.024826	121.5448151		
6	萬華分局	1085300020	25.038421	121.4979101	6	萬華分局	1085300020	25.038421	121.4979101		
7	復興南路口	1066400460	25.025103	121.5423761	7	復興南路口	1066400460	25.025103	121.5423761		
7	桂林路	1084800120	25.038354	121.5011027	7	桂林路	1084800120	25.038354	121.5011027		
8	國北教大實小	1066400160	25.02532	121.54065	8	國北教大實小	1066400160	25.02532	121.54065		
8	昆明活動中心	1085000100	25.038711	121.5040228	8	昆明活動中心	1085000100	25.038711	121.5040228		
9	內江街	1084500020	25.041538	121.5051324	9	內江街	1084500020	25.041538	121.5051324		
9	龍門國中(和平)	1066400660	25.025527	121.5391542	9	龍門國中(和平)	1066400660	25.025527	121.5391542		
											
20	100002000										
1	永春高中	1108000000	25.033446	121.5797804	1	永春高中	1108000000	25.033446	121.5797804		
1	國興路口一	1088100300	25.024585	121.5088101	1	國興路口一	1088100300	25.024585	121.5088101		
10	信義光復路口	1105200260	25.0331	121.55813	10	信義光復路口	1105200260	25.0331	121.55813		
10	寶慶路	1004300220	25.041491	121.509834	10	寶慶路	1004300220	25.041491	121.509834		
11	信義通化街口	1067900460	25.033193	121.5546221	11	信義通化街口	1067900460	25.033193	121.5546221		
11	衡陽路口	1004500200	25.042018	121.5132	11	衡陽路口	1004500200	25.042018	121.5132		
12	博物館(襄陽)	1004600220	25.043339	121.5157262	12	博物館(襄陽)	1004600220	25.043339	121.5157262		
12	捷運信義安和站(信義)	1068500360	25.033223	121.552849	12	捷運信義安和站(信義)	1068500360	25.033223	121.552849		
13	捷運台大醫院站	1004600040	25.041935	121.5161481	13	捷運台大醫院站	1004600040	25.041935	121.5161481		
13	信義敦化路口	1068500260	25.033377	121.549449	13	信義敦化路口	1068500260	25.033377	121.549449		
14	中正紀念堂	1004800920	25.037153	121.520771	14	中正紀念堂	1004800920	25.037153	121.520771		
14	信義大安路口	1068400060	25.033383	121.5461666	14	信義大安路口	1068400060	25.033383	121.5461666		
15	信義杭州路口	1004800820	25.0357	121.5238361	15	信義杭州路口	1004800820	25.0357	121.5238361		
15	捷運大安站(信義)	1068400260	25.033404	121.5438266	15	捷運大安站(信義)	1068400260	25.033404	121.5438266		
16	師大附中	1065800360	25.033382	121.542275	16	師大附中	1065800360	25.033382	121.542275		
16	捷運東門站	1064100120	25.034134	121.5269937	16	捷運東門站	1064100120	25.034134	121.5269937		
17	信義建國路口	1065800160	25.033595	121.538468	17	信義建國路口	1065800160	25.033595	121.538468		
17	信義永康街口(捷運東門站)	1065000320	25.033693	121.529727	17	信義永康街口(捷運東門站)	1065000320	25.033693	121.529727		
18	捷運大安森林公園站	1065600460	25.03355	121.5359159	18	捷運大安森林公園站	1065600460	25.03355	121.5359159		
18	信義新生路口	1006100020	25.03353	121.5323283	18	信義新生路口	1006100020	25.03353	121.5323283		
19	捷運大安森林公園站	1065600420	25.033496	121.5356316	19	捷運大安森林公園站	1065600420	25.033496	121.5356316		
19	信義新生路口	1065600360	25.033627	121.5331327	19	信義新生路口	1065600360	25.033627	121.5331327		
2	國興路口	1006700300	25.025757	121.508379	2	國興路口	1006700300	25.025757	121.508379		
2	松山商職(松山)	1107600100	25.036029	121.578609	2	松山商職(松山)	1107600100	25.036029	121.578609		
20	信義建國路口	1065800120	25.033441	121.539045	20	信義建國路口	1065800120	25.033441	121.539045		
20	信義永康街口	1065100260	25.033765	121.5301447	20	信義永康街口	1065100260	25.033765	121.5301447		
21	捷運大安站(信義)	1065800420	25.033323	121.5432319	21	捷運大安站(信義)	1065800420	25.033323	121.5432319		
21	捷運東門站	1005700060	25.034232	121.526986	21	捷運東門站	1005700060	25.034232	121.526986		
22	信義杭州路口	1004800860	25.035417	121.5246296	22	信義杭州路口	1004800860	25.035417	121.5246296		
22	信義大安路口	1068300220	25.0332	121.5456	22	信義大安路口	1068300220	25.0332	121.5456		
23	信義敦化路口	1068100120	25.033262	121.548298	23	信義敦化路口	1068100120	25.033262	121.548298		
23	中正紀念堂	1004800960	25.03739	121.52056	23	中正紀念堂	1004800960	25.03739	121.52056		
24	捷運信義安和站(信義)	1068500320	25.033142	121.551229	24	捷運信義安和站(信義)	1068500320	25.033142	121.551229		
24	捷運台大醫院站	1004801100	25.041927	121.5163535	24	捷運台大醫院站	1004801100	25.041927	121.5163535		
25	信義通化街口	1067900420	25.033087	121.5539941	25	信義通化街口	1067900420	25.033087	121.5539941		
25	博物館(襄陽)	1004600360	25.043453	121.5154942	25	博物館(襄陽)	1004600360	25.043453	121.5154942		
26	衡陽路口	1004500240	25.042568	121.513172	26	衡陽路口	1004500240	25.042568	121.513172		
26	信義光復路口	1067900320	25.03311	121.55687	26	信義光復路口	1067900320	25.03311	121.55687		
27	世貿中心(基隆路)	1105100100	25.033677	121.5601565	27	世貿中心(基隆路)	1105100100	25.033677	121.5601565		
27	衡陽路	1004300160	25.0423	121.51088	27	衡陽路	1004300160	25.0423	121.51088		
28	市政府(松壽)	1105100320	25.035836	121.5648932	28	市政府(松壽)	1105100320	25.035836	121.5648932		
28	捷運西門站	1084600340	25.041649	121.5078873	28	捷運西門站	1084600340	25.041649	121.5078873		
29	小南門	1085000340	25.038008	121.5068125	29	小南門	1085000340	25.038008	121.5068125		
29	松壽路口	1105100420	25.035784	121.5674077	29	松壽路口	1105100420	25.035784	121.5674077		
3	中華南海路口	1006700100	25.027236	121.5066611	3	中華南海路口	1006700100	25.027236	121.5066611		
3	國業里	1107800360	25.03555	121.57704	3	國業里	1107800360	25.03555	121.57704		
30	聯合醫院和平院區	1006500140	25.036493	121.5065075	30	聯合醫院和平院區	1006500140	25.036493	121.5065075		
30	信義松仁路口(松仁)	1105800440	25.034535	121.568236	30	信義松仁路口(松仁)	1105800440	25.034535	121.568236		
31	大埔街	1086200040	25.032074	121.5044162	31	大埔街	1086200040	25.032074	121.5044162		
31	捷運象山站	1104700720	25.032648	121.568984	31	捷運象山站	1104700720	25.032648	121.568984		
32	廈安里	1086100540	25.030562	121.5040856	32	廈安里	1086100540	25.030562	121.5040856		
32	國稅局宿舍	1108500020	25.03433	121.575678	32	國稅局宿舍	1108500020	25.03433	121.575678		
33	南機場公寓	1088000040	25.028384	121.5054653	33	南機場公寓	1088000040	25.028384	121.5054653		
33	松山商職(福德)	1107700520	25.036219	121.5787474	33	松山商職(福德)	1107700520	25.036219	121.5787474		
34	永春高中	1108000040	25.033484	121.5796725	34	永春高中	1108000040	25.033484	121.5796725		
34	中華南海路口	1088100040	25.027343	121.5064379	34	中華南海路口	1088100040	25.027343	121.5064379		
35	國興路口	1088100240	25.025621	121.508316	35	國興路口	1088100240	25.025621	121.508316		
36	古亭國中	1088200020	25.024664	121.509833	36	古亭國中	1088200020	25.024664	121.509833		
37	萬華醫院	1007200140	25.02391	121.50982	37	萬華醫院	1007200140	25.02391	121.50982		
38	青年公園(交通教學區)	1088200160	25.02149	121.50643	38	青年公園(交通教學區)	1088200160	25.02149	121.50643		
39	青年公園(馬場町)	1088200200	25.02023	121.5039	39	青年公園(馬場町)	1088200200	25.02023	121.5039		
4	國稅局宿舍	1108500060	25.034442	121.575497	4	國稅局宿舍	1108500060	25.034442	121.575497		
4	南機場公寓	1006900000	25.028591	121.5054077	4	南機場公寓	1006900000	25.028591	121.5054077		
40	青年社宅	1087600300	25.021587	121.502643	40	青年社宅	1087600300	25.021587	121.502643		
41	青年路	1087500000	25.023084	121.5027448	41	青年路	1087500000	25.023084	121.5027448		
42	中正新城	1087600000	25.024797	121.5032962	42	中正新城	1087600000	25.024797	121.5032962		
43	青年社區	1087600200	25.025478	121.504647	43	青年社區	1087600200	25.025478	121.504647		
44	青年公園(青年)	1087600100	25.025964	121.5062868	44	青年公園(青年)	1087600100	25.025964	121.5062868		
45	青年公園(國興)	1088200340	25.0253	121.50712	45	青年公園(國興)	1088200340	25.0253	121.50712		
5	廈安里	1006800300	25.030697	121.5041681	5	廈安里	1006800300	25.030697	121.5041681		
5	捷運象山站	1107300660	25.033006	121.570056	5	捷運象山站	1107300660	25.033006	121.570056		
6	大埔街	1006800000	25.032684	121.504945	6	大埔街	1006800000	25.032684	121.504945		
6	信義松仁路口(松仁)	1105800400	25.03369	121.5684464	6	信義松仁路口(松仁)	1105800400	25.03369	121.5684464		
7	松壽路口	1105100460	25.035881	121.5666401	7	松壽路口	1105100460	25.035881	121.5666401		
7	聯合醫院和平院區	1006500101	25.0357	121.506607	7	聯合醫院和平院區	1006500101	25.0357	121.506607		
8	市政府(松壽)	1105100360	25.035907	121.5646562	8	市政府(松壽)	1105100360	25.035907	121.5646562		
8	小南門	1004200000	25.038213	121.5073666	8	小南門	1004200000	25.038213	121.5073666		
9	捷運西門站	1004200400	25.040946	121.5082192	9	捷運西門站	1004200400	25.040946	121.5082192		
9	世貿中心(基隆路)	1105100140	25.033772	121.5597982	9	世貿中心(基隆路)	1105100140	25.033772	121.5597982		
											
21	100002100										
1	捷運圓山站	1036700500	25.069744	121.520216	1	捷運圓山站	1036700500	25.069744	121.520216		
1	成功路三段	1146000260	25.079854	121.589838	1	成功路三段	1146000260	25.079854	121.589838		
10	仁寶大樓	1149200020	25.079213	121.5684974	10	仁寶大樓	1149200020	25.079213	121.5684974		
10	基湖站	1149200340	25.07973	121.5646071	10	基湖站	1149200340	25.07973	121.5646071		
11	堤頂大道口	1046201540	25.07666	121.56305	11	堤頂大道口	1046201540	25.07666	121.56305		
11	瑞光路393巷	1149200200	25.07768	121.57298	11	瑞光路393巷	1149200200	25.07768	121.57298		
12	明水路三	1046200760	25.07742	121.54947	12	明水路三	1046200760	25.07742	121.54947		
12	捷運港墘站(內湖高工)	1144400220	25.080149	121.5746181	12	捷運港墘站(內湖高工)	1144400220	25.080149	121.5746181		
13	大直抽水站	1046500060	25.07757	121.54534	13	大直抽水站	1046500060	25.07757	121.54534		
13	西湖圖書館(湖光教會)	1144700021	25.078956	121.57768	13	西湖圖書館(湖光教會)	1144700021	25.078956	121.57768		
14	北安國中	1046500360	25.07768	121.54181	14	北安國中	1046500360	25.07768	121.54181		
14	內湖國小	1146400020	25.07929	121.5812755	14	內湖國小	1146400020	25.07929	121.5812755		
15	忠烈祠	1040400060	25.078002	121.5355521	15	忠烈祠	1040400060	25.078002	121.5355521		
15	達人高中(臺灣戲曲學院)	1146400620	25.08114	121.5868	15	達人高中(臺灣戲曲學院)	1146400620	25.08114	121.5868		
16	中央電台	1046200460	25.078128	121.5301447	16	中央電台	1046200460	25.078128	121.5301447		
16	內湖派出所	1144900020	25.081788	121.5894925	16	內湖派出所	1144900020	25.081788	121.5894925		
17	圓山大飯店	1046201660	25.077322	121.5279642	17	圓山大飯店	1046201660	25.077322	121.5279642		
